,market,last_slope,last_slope_adi,aroon_up,aroon_down,aroon_diff,macd_diff,macd_line,macd_signal,stochastic,stochastic_signal,delta_stochastic,rsi_val,coef_corr,last_slope_btc,prob_last_slope,prob_macd,prob_macd_diff,prob_stochastic,prob_rsi,prob_corr_btc,avg prob,logreg,rf,avg,init_price,max_price,cur_price,% to max,% to last
259,HIGHBTC,-0.121912659,0.312920203,0,76,-76,0.249208585,-0.677435378,-0.926643963,61.98910082,52.47255742,9.516543402,54.52073342,-0.565910193,2.346306542,0.430923791,0.416236918,0.465468859,0.135515984,0.548376158,0.632940406,0.438243686,0.181073583,0.1,0.140536792,3.15E-05,3.46E-05,3.39E-05,9.75%,7.59%
546,UNIBTC,-0.219614186,0.384938174,100,84,16,0.775150619,-0.332148998,-1.107299617,72.68722467,76.68225841,-3.995033741,55.60562321,-0.620467803,2.346306542,0.488167234,0.403322234,0.342493875,0.443162279,0.560825158,0.462994012,0.450160799,0.279922621,0,0.139961311,0.0001512,0.0001512,0.000148,0.00%,-2.12%
346,MBLUSDT,0.915408805,1.012805738,100,0,100,1.579695555,0.700142237,-0.879553318,69.00647948,80.95925351,-11.95277403,63.67115119,0.769610855,2.346306542,0.574743166,0.35427958,0.262951459,0.256434067,0.364992447,0.408193433,0.370265692,0.076091025,0.2,0.138045513,0.004531,0.006535,0.005952,44.23%,31.36%
221,FLUXUSDT,1.964113009,1.472755062,96,0,96,2.367566241,4.991497485,2.623931244,79.79249012,82.49732978,-2.704839659,72.0052855,0.227871669,2.346306542,0.147074488,0.330060616,0.301231105,0.496309134,0.207859041,0.5,0.330422397,0.172905793,0.1,0.136452897,0.7158,1.1507,1.0503,60.76%,46.73%
122,CHRBTC,4.614193474,0.199512653,92,32,60,3.252891112,11.71576491,8.462873799,83.77581121,83.11736112,0.65845009,70.38229239,0.059020834,2.346306542,0,0,0.462994012,0.408193433,0.284655409,0.632940406,0.298130543,0.072668061,0.2,0.136334031,9.10E-06,9.36E-06,8.99E-06,2.86%,-1.21%
547,UNIUSDT,3.123511873,0.139272363,100,0,100,3.724833683,7.343229162,3.618395479,91.59847245,92.23487942,-0.636406972,71.33980324,0.498940968,2.346306542,0.508505787,0.5,0,0.496309134,0.209664298,0.462994012,0.362912205,0.272599778,0,0.136299889,7.798,16.179,15.203,107.48%,94.96%
238,GFTUSDT,0.232016977,1.92973514,100,0,100,2.534365396,1.620707995,-0.913657401,63.54775828,84.50708443,-20.95932614,58.82958529,0.205902342,3.76765578,0.452996941,0,0.238686176,0.5,0.504795818,0.632940406,0.388236557,0.167787816,0.1,0.133893908,0.02053,0.02745,0.02477,33.71%,20.65%
523,THETAUSDT,2.401650545,0.97786487,100,0,100,2.259031771,2.701417734,0.442385963,94.47004608,88.94178726,5.528258824,64.85911128,0.485412883,2.346306542,0.209664298,0.696890491,0.424959695,0.147074488,0.398754023,0.462994012,0.390056168,0.16610452,0.1,0.13305226,1.147,3.209,3.035,179.77%,164.60%
253,HARDUSDT,0.496226003,0.454541005,88,0,88,1.878823999,1.650432971,-0.228391028,73.64130435,79.80072464,-6.15942029,57.99358753,0.474834032,2.346306542,0.598608383,0,0.408193433,0.433870153,0.494676343,0.632940406,0.42804812,0.16321364,0.1,0.13160682,0.1906,0.249,0.2268,30.64%,18.99%
529,TLMUSDT,1.37197379,-0.195144807,96,52,44,2.227436969,1.369674015,-0.857762954,78.07606264,85.31724574,-7.241183102,59.99098903,0.046846312,2.346306542,0.5130909,0.462994012,0.508505787,0.125641859,0.497937749,0.563940484,0.445351799,0.161746261,0.1,0.130873131,0.01556,0.03091,0.02614,98.65%,67.99%
227,FRONTUSDT,2.067874443,-0.542271736,92,8,84,1.337738079,2.926713134,1.588975055,59.60629921,68.34645669,-8.74015748,59.65683375,0.777685464,2.346306542,0.314987575,0.336501636,0.256434067,0.418090583,0.495925427,0.462994012,0.380822217,0.161542343,0.1,0.130771171,0.4948,0.7982,0.7538,61.32%,52.34%
271,IDEXUSDT,1.283753181,1.108721451,96,52,44,1.489155147,2.148762031,0.659606884,84.11088573,88.23648817,-4.125602437,67.07000444,-0.082984847,2.346306542,0.603408807,0.503555891,0.267813316,0.364992447,0.408193433,0.462994012,0.435159651,0.259562725,0,0.129781362,0.05762,0.08554,0.08482,48.46%,47.21%
94,BLZUSDT,0.969140339,-0.173813175,84,0,84,1.304706313,1.232871761,-0.071834551,57.99739922,65.71304725,-7.715648028,56.08887652,0.870203583,2.346306542,0.632940406,0.420640318,0.256434067,0.534790427,0.540453129,0.197648262,0.430484435,0.157190248,0.1,0.128595124,0.3256,0.4489,0.346,37.87%,6.27%
479,SEIBTC,2.089369847,2.860625766,92,56,36,2.532766609,4.222246997,1.689480388,76.5451664,70.15319599,6.391970417,66.33482186,0.729488269,3.095325685,0.385386034,0.462994012,0.238686176,0.284655409,0.421497154,0.256434067,0.341608809,0.05590514,0.2,0.12795257,1.76E-05,1.83E-05,1.83E-05,4.50%,4.50%
48,ARKMBTC,6.54625159,-0.712821558,100,48,52,5.724739378,7.435666135,1.710926757,72.57769653,74.43154222,-1.853845692,82.86853847,-0.331301074,3.016050291,0,0.5,0,0.558406429,0,0.534790427,0.265532809,0.25357323,0,0.126786615,1.80E-05,2.20E-05,1.97E-05,21.80%,9.15%
32,ALPHAUSDT,5.208317527,0.407344441,100,0,100,4.327548549,4.383074496,0.055525947,82.32758621,75.61265732,6.714928886,78.21513625,0.126344753,2.346306542,0,0,0,0.223235939,0,0.896068978,0.18655082,0.053402489,0.2,0.126701244,0.1214,0.1768,0.1711,45.63%,40.94%
168,DODOBTC,0.174496745,0.338589977,84,76,8,0.581968163,-1.119143964,-1.701112127,50,40.90909091,9.090909091,51.65166976,-0.380906067,2.346306542,0.474699357,0.402693813,0.370337149,0.418090583,0.536903563,0.462994012,0.444286413,0.252884832,0,0.126442416,3.67E-06,3.73E-06,3.69E-06,1.63%,0.54%
277,IMXUSDT,2.634811503,-0.310799015,88,0,88,2.679801641,10.56233703,7.882535384,73.75196232,80.50360425,-6.751641928,68.67090645,0.869297465,2.346306542,0.424959695,0.632940406,0.632940406,0.496309134,0.376961105,0.197648262,0.460293168,0.249717763,0,0.124858881,3.0683,3.5369,3.3358,15.27%,8.72%
121,CHESSUSDT,1.158757976,1.180698601,96,8,88,1.437842958,1.223636466,-0.214206492,75.75757576,82.50155141,-6.743975656,63.22082751,0.037512688,2.346306542,0.416407863,0.401406153,0.205499841,0.408193433,0.415849962,0.408193433,0.375925114,0.149420499,0.1,0.12471025,0.2079,0.285,0.2827,37.09%,35.98%
204,FETUSDT,2.122456642,1.006817357,96,52,44,2.850834735,3.511990166,0.661155431,87.55575379,85.66884257,1.886911225,63.51268349,0.822309904,2.346306542,0.364992447,0.632940406,0.364992447,0.364992447,0.360503768,0,0.348070253,0.047219449,0.2,0.123609724,0.8048,2.7734,2.5898,244.61%,221.79%
75,BALUSDT,0.850896789,1.377688465,20,0,20,1.239999879,0.985201987,-0.254797892,87.70491803,88.79781421,-1.092896175,61.02777311,-0.370324208,2.346306542,0.585896282,0.491259281,0.350168472,0.392699939,0.457573722,0,0.379599616,0.042912867,0.2,0.121456434,4.021,5.899,5.873,46.70%,46.06%
218,FLOWBTC,-0.186763958,0.689833707,92,32,60,0.524324086,0.001759942,-0.522564145,70,64.44444444,5.555555556,56.90538137,-0.440446391,2.346306542,0.491375552,0.399644791,0.423221343,0.398754023,0.520906888,0.462994012,0.449482768,0.241866024,0,0.120933012,1.79E-05,1.86E-05,1.84E-05,3.75%,2.96%
561,VIDTUSDT,1.99288667,0.779805814,72,36,36,1.940826007,4.739905239,2.799079232,69.70610399,64.43104748,5.275056518,63.82286901,0.045166118,2.346306542,0.23330383,0.277033321,0.344177647,0.418090583,0.353307402,0.508505787,0.355736428,0.139446434,0.1,0.119723217,0.03722,0.04852,0.04357,30.36%,17.06%
459,RLCUSDT,4.137498484,1.109266831,96,0,96,1.577942057,7.551064092,5.973122035,89.37823834,81.17630248,8.201935861,69.62447481,0.458812217,2.346306542,0,0.534790427,0.269808775,0.238686176,0.355584171,0.534790427,0.322276663,0.135882933,0.1,0.117941467,3.125,4.333,3.89,38.66%,24.48%
322,LOKAUSDT,0.925734406,1.06719631,96,56,40,1.351013838,0.518899997,-0.832113841,91.89944134,83.35005113,8.549390213,67.14669616,-0.263920698,2.346306542,0.566144706,0.340937151,0.23070267,0.301231105,0.419655979,0.632940406,0.415268669,0.228377601,0,0.114188801,0.29,0.3857,0.3547,33.00%,22.31%
590,XRPUSDT,0.948690218,0.625001081,96,32,64,1.569189342,0.340456697,-1.228732645,63.74695864,75.78903082,-12.04207218,55.57172096,0.487622195,2.346306542,0.581696278,0.372885279,0.256434067,0.256434067,0.561989363,0.462994012,0.415405511,0.125758528,0.1,0.112879264,0.5495,0.6639,0.6309,20.82%,14.81%
378,NTRNUSDT,7.874457793,-1.403659379,92,0,92,5.677471078,9.252117318,3.57464624,78.82597505,82.96706923,-4.141094173,75.70995683,0.855608904,3.64679357,0.5,0.5,0,0.430006038,0.10011135,0,0.255019565,0.024601254,0.2,0.112300627,1.7746,1.8993,1.5694,7.03%,-11.56%
534,TRUUSDT,1.234842548,-0.114022118,96,0,96,1.679006302,3.135173036,1.456166733,65.93738212,71.61479965,-5.677417531,77.60256386,-0.061495488,2.346306542,0.551907264,0.392699939,0.23070267,0.523200062,0.075881291,0.301231105,0.345937055,0.12371806,0.1,0.11185903,0.06332,0.08052,0.08,27.16%,26.34%
294,JTOUSDT,0.056072145,14.99050575,28,56,-28,1.930761669,1.411407874,-0.519353795,65.96024314,78.2269638,-12.26672066,52.50368121,-0.142019807,6.576754434,0.437074913,0.392699939,0.344177647,0.364992447,0.544568402,0.5,0.430585558,0.222782439,0,0.111391219,2.1541,3.0654,2.9719,42.31%,37.96%
457,RIFUSDT,7.681113038,0.130534577,92,0,92,5.667177426,10.28723767,4.620060241,62.44541485,64.96846191,-2.523047065,75.1204944,0.430457121,2.346306542,0,0.5,0,0.503555891,0.08124409,0.534790427,0.269931735,0.222156273,0,0.111078136,0.2125,0.2657,0.2312,25.04%,8.80%
465,ROSEUSDT,1.108014479,-0.47554813,88,0,88,0.367176974,3.30399145,2.936814476,40.50991501,55.63246107,-15.12254606,52.07595834,0.866856495,2.346306542,0.462994012,0.445890727,0.530716264,0.408193433,0.55647415,0.223235939,0.437917421,0.121509515,0.1,0.110754758,0.12053,0.17561,0.17249,45.70%,43.11%
220,FLUXBTC,-0.087377986,0.71684108,4,76,-72,0.829402893,0.409733033,-0.41966986,94.5686901,80.72161465,13.84707545,69.85461364,-0.447112137,2.346306542,0.447209239,0.440467019,0.281556792,0.364992447,0.351059603,0.364992447,0.375046258,0.1214643,0.1,0.11073215,1.39E-05,1.53E-05,1.53E-05,9.78%,9.78%
343,MATICUSDT,0.618727001,0.654768111,100,0,100,1.394331158,2.757574954,1.363243795,80.63200815,87.96758227,-7.335574114,62.28236478,0.000770343,2.346306542,0.499221722,0.514831708,0.186934868,0,0.439798319,0.256434067,0.316203447,0.019809558,0.2,0.109904779,0.924,1.1708,1.1708,26.71%,26.71%
96,BNBUPUSDT,5.120157447,1.589626866,96,8,88,3.477933523,7.480351751,4.002418228,82.26448474,83.05991264,-0.795427901,74.83824996,-0.080014823,2.346306542,0.632940406,0.5,0.223235939,0.398754023,0.08124409,0.462994012,0.383194745,0.219171705,0,0.109585853,0,0,0,#DIV/0!,#DIV/0!
469,RUNEUSDT,1.321491816,0.601762912,96,0,96,1.612985213,4.286875533,2.67389032,64.30885529,80.2115934,-15.9027381,60.0417169,0.882086584,2.346306542,0.540376838,0.433870153,0.284655409,0.632940406,0.490562808,0.197648262,0.430008979,0.217435636,0,0.108717818,5.447,6.969,6.912,27.94%,26.90%
473,SANDUSDT,0.916700453,0.914192811,100,0,100,1.308056762,0.790499648,-0.517557114,74.46183953,84.17104662,-9.709207087,59.04499429,0.003904284,2.346306542,0.574743166,0.494217262,0.256434067,0.364992447,0.502856619,0.256434067,0.408279605,0.116813674,0.1,0.108406837,0.4969,0.7392,0.7019,48.76%,41.26%
405,PAXGUSDT,-0.260048712,0.248966485,44,88,-44,-0.881204226,-2.518777541,-1.637573315,37.28813559,25.59810281,11.69003278,41.83604202,0.630327829,2.346306542,0.508505787,0.506514197,0.602581891,0.083204201,0.475393778,0.632940406,0.468190044,0.215575917,0,0.107787958,1987,2136,2133,7.50%,7.35%
140,CRVUSDT,0.435645881,1.014384791,96,8,88,1.102257021,0.694155146,-0.408101875,74.79300828,87.45161615,-12.65860787,55.52799341,-0.390101085,2.346306542,0.601404507,0.462994012,0.584494884,0.197648262,0.553939974,0.364992447,0.460912348,0.114135771,0.1,0.107067886,0.5234,0.8143,0.8143,55.58%,55.58%
562,VITEBTC,-0.041944432,0.724787599,92,64,28,0.618437067,-0.149248417,-0.767685484,36.84210526,26.31578947,10.52631579,62.02890385,-0.56100797,2.346306542,0.430743783,0.39100382,0.396197186,0.079374204,0.444475279,0.632940406,0.395789113,0.113824331,0.1,0.106912165,4.00E-07,4.30E-07,4.30E-07,7.50%,7.50%
527,TKOUSDT,2.470849878,-0.428361894,92,0,92,2.51595519,9.74022143,7.22426624,68.58267717,72.57217848,-3.989501312,66.3642386,0.10939281,2.346306542,0.340937151,0,0,0.503555891,0.421497154,0.77521556,0.34020096,0.213004566,0,0.106502283,0.3969,0.563,0.5207,41.85%,31.19%
16,AGIXBTC,1.677337483,-0.18319106,100,84,16,1.556086285,1.778486746,0.222400461,76.65706052,74.32710084,2.329959678,74.40824358,-0.463389398,2.346306542,0.518703376,0.256434067,0.286910795,0.534790427,0.109661315,0.364992447,0.345248738,0.112189512,0.1,0.106094756,8.97E-06,9.22E-06,8.63E-06,2.79%,-3.79%
125,CHZUSDT,2.253876733,0.892587407,96,0,96,1.166096924,4.176961171,3.010864247,80.58771149,89.61592357,-9.028212084,63.90776909,-0.054784725,2.346306542,0,0.392699939,0.517350121,0,0.364992447,0.301231105,0.262712269,0.011476398,0.2,0.105738199,0.11239,0.16351,0.15234,45.48%,35.55%
362,MOVRBTC,-0.924983275,-0.630987218,12,92,-80,-0.618187576,-3.859283722,-3.241096146,34.14634146,18.37398374,15.77235772,40.41321253,0.469180534,2.346306542,0.530222564,0.419655979,0.521317002,0,0.4727584,0.632940406,0.429482392,0.110992778,0.1,0.105496389,0.0004366,0.0004575,0.0004575,4.79%,4.79%
475,SANTOSUSDT,5.759990242,-0.889857231,100,32,68,3.382008723,8.06272168,4.680712957,55.34010465,68.33074659,-12.99064194,79.68684513,-0.093492039,2.346306542,0,0,0.408193433,0.301231105,0,0.408193433,0.186269662,0.01082646,0.2,0.10541323,5.817,7.19,6.728,23.60%,15.66%
422,POLYXUSDT,0.975884708,0.776404012,100,0,100,1.338396545,1.282935318,-0.055461227,83.61904762,86.11611996,-2.49707234,70.76373002,0.435088529,2.346306542,0.614884467,0.352554944,0.264294895,0.238686176,0.220070333,0.534790427,0.370880207,0.109916777,0.1,0.104958388,0.1874,0.2481,0.242,32.39%,29.14%
63,AUCTIONUSDT,1.856919375,0.554188005,92,0,92,1.428423116,3.990009248,2.561586133,62.07839562,71.77766139,-9.699265767,59.66720084,0.861015323,2.346306542,0.223235939,0.330060616,0.201497594,0.601404507,0.499011797,0.223235939,0.346407732,0.109604039,0.1,0.104802019,31.4,35.73,27.72,13.79%,-11.72%
429,PROMUSDT,7.755041831,-0.286726827,88,0,88,4.682210297,12.7499386,8.067728304,51.07577175,52.13985033,-1.064078578,67.95587742,0.716401715,2.779079877,0,0,0,0.614154465,0.392699939,0.579740571,0.264432496,0.108860936,0.1,0.104430468,10.491,14.714,13.655,40.25%,30.16%
135,COTIBTC,1.354478014,0.811764144,64,44,20,0.9029773,4.157351487,3.254374187,69.90291262,54.41208198,15.49083064,67.52817376,-0.50121048,2.346306542,0.546905946,0.518703376,0.35427958,0,0.435979736,0,0.309311439,0.007085183,0.2,0.103542591,1.77E-06,2.04E-06,2.01E-06,15.25%,13.56%
361,MOBUSDT,-0.078237239,0.28957827,0,36,-36,0.526433597,-0.281011061,-0.807444658,86.36363636,77.93719976,8.426436605,57.76325875,-0.524382476,2.346306542,0.451320619,0.402762502,0.417404448,0.364992447,0.508059879,0.462994012,0.434588985,0.205518104,0,0.102759052,0.3617,0.4312,0.3967,19.21%,9.68%
466,RPLUSDT,0.045487817,-0.628319575,92,0,92,0.906825449,0.891414691,-0.015410758,52.25505443,69.51788491,-17.26283048,52.8992065,-0.29615063,2.346306542,0.432574421,0.448541833,0.338588194,0,0.546510806,0.632940406,0.399859277,0.104751089,0.1,0.102375545,30.57,35.84,35.04,17.24%,14.62%
533,TRUBTC,-0.06041961,0.886930922,92,80,12,0.449787259,0.317975844,-0.131811415,62.85714286,54.28571429,8.571428571,67.36008569,-0.459775463,2.346306542,0.437390817,0.469215532,0.462994012,0.23330383,0.440261049,0.364992447,0.401359614,0.095219845,0.1,0.097609922,1.24E-06,1.27E-06,1.26E-06,2.42%,1.61%
225,FORUSDT,1.630997443,-0.379764805,96,0,96,2.09722213,3.394170814,1.296948683,42.67912773,64.92396074,-22.24483302,55.63222635,0.237367762,2.346306542,0.503555891,0.632940406,0.256434067,0,0.557782851,0.632940406,0.430608937,0.195164062,0,0.097582031,0.02293,0.03225,0.03187,40.65%,38.99%
151,DARBTC,-0.070531268,0.87618065,80,64,16,0.871739518,0.108718719,-0.763020799,75.71428571,67.61904762,8.095238095,65.86992191,-0.536508604,2.346306542,0.446884275,0.379955202,0.309775641,0.408193433,0.428157197,0.462994012,0.405993293,0.194594251,0,0.097297125,2.92E-06,2.94E-06,2.94E-06,0.68%,0.68%
564,VOXELBTC,-0.235794259,0.534722966,76,52,24,0.667286432,-0.340183213,-1.007469645,53.125,41.66666667,11.45833333,56.00218206,-0.461570855,2.346306542,0.486487416,0.409866271,0.369461222,0.433870153,0.545291121,0.364992447,0.434994772,0.192217,0,0.0961085,4.63E-06,4.76E-06,4.71E-06,2.81%,1.73%
456,RIFBTC,3.684303552,0.463367918,88,76,12,2.640855364,3.94388513,1.303029766,62.3255814,59.68992248,2.635658915,68.97416522,-0.336525549,2.346306542,0,0.77521556,0.340937151,0.654790133,0.364992447,0,0.355989215,0.1906986,0,0.0953493,4.10E-06,4.31E-06,4.13E-06,5.12%,0.73%
86,BETABTC,-0.259898814,0.569099997,32,84,-52,0.24252491,-1.454952754,-1.697477664,66.66666667,53.17460317,13.49206349,49.35735152,-0.846127812,2.346306542,0.507421463,0.4371049,0.459294355,0.256434067,0.521186995,0.5,0.446906963,0.18968662,0,0.09484331,1.48E-06,1.53E-06,1.52E-06,3.38%,2.70%
576,WINUSDT,3.853702342,0.79160075,100,0,100,2.940122933,6.924759509,3.984636577,86.86440678,85.59867182,1.265734959,72.45667224,0.487553214,2.346306542,0,0.5,0,0.330060616,0.147074488,0.462994012,0.240021519,0.086103247,0.1,0.093051624,0.0001116,0.0002408,0.0001873,115.77%,67.83%
114,CELOBTC,-0.327948696,-0.26149087,16,96,-80,-0.300562206,-1.849671453,-1.549109247,17.85714286,14.72943723,3.127705628,40.20013171,-0.487399445,2.346306542,0.522993976,0.520125732,0.55222009,0.491259281,0.471485152,0,0.426347372,0.083882495,0.1,0.091941247,1.42E-05,1.46E-05,1.45E-05,2.75%,2.68%
132,COMPUSDT,0.154124326,-0.158840096,96,0,96,0.897859869,1.770741591,0.872881722,69.37269373,82.01652103,-12.64382731,57.97850352,0.477969654,2.346306542,0.45344489,0.383736734,0.344177647,0.364992447,0.4969593,0.462994012,0.417717505,0.182377767,0,0.091188883,57.96,102.08,90.18,76.12%,55.59%
22,AKROUSDT,0.269877719,0.430553254,96,0,96,0.570502089,0.429592725,-0.140909363,77.74968394,86.10694432,-8.35726038,61.23600409,-0.145882117,2.346306542,0.502012726,0.461089337,0.371688186,0.11710893,0.461199325,0.632940406,0.424339818,0.178021316,0,0.089010658,0.005449,0.009721,0.007915,78.40%,45.26%
419,PNTUSDT,0.969988585,0.553014885,96,56,40,1.727792453,0.289057521,-1.438734932,77.80429594,88.4079355,-10.60363956,56.85517221,0.303358124,2.346306542,0.632940406,0.330060616,0.256434067,0,0.527243391,0.632940406,0.396603148,0.076085954,0.1,0.088042977,0.17,0.213,0.1956,25.29%,15.06%
240,GLMRBTC,-0.192194739,0.246979653,12,76,-64,0.475621024,-0.952226873,-1.427847897,68.84057971,66.66666667,2.173913043,50.95819354,-0.343455495,2.346306542,0.492931108,0.40604151,0.467763476,0.563940484,0.546052796,0,0.412788229,0.075364178,0.1,0.087682089,8.57E-06,8.58E-06,8.49E-06,0.12%,-0.93%
490,SOLBTC,0.059416862,-0.415690299,24,96,-72,-0.781134728,-0.883901412,-0.102766684,34.89235338,20.2745355,14.61781787,44.34131116,0.901494779,2.346306542,0.435401169,0.414594116,0.562782905,0.223235939,0.481563886,0.330060616,0.407939772,0.072367933,0.1,0.086183966,0.0021011,0.0021659,0.0021659,3.08%,3.08%
460,RNDRBTC,0.227721808,1.00050804,40,0,40,0.971046737,2.073509183,1.102462446,84.5,65.6638441,18.8361559,60.28737269,0.739679116,2.346306542,0.469458162,0.471432752,0.462994012,0,0.483844352,0.508505787,0.399372511,0.070140456,0.1,0.085070228,0.0001072,0.0001113,0.0001089,3.82%,1.59%
131,COMPBTC,-0.552369386,0.06529043,12,92,-80,-0.261183527,-2.594587402,-2.333403875,26.84563758,19.40142453,7.444213055,36.53666294,-0.455548808,2.346306542,0.467039219,0.471628118,0.562873327,0.322347987,0.534790427,0.364992447,0.453945254,0.168979782,0,0.084489891,0.001123,0.001151,0.001138,2.49%,1.34%
214,FISUSDT,0.079128223,0.579787448,100,0,100,0.519437078,1.775941931,1.256504853,56.93527081,74.52098408,-17.58571327,57.62607852,-0.035392807,2.346306542,0.424478725,0.510435604,0.431244985,0.223235939,0.512851712,0.256434067,0.393113506,0.067357671,0.1,0.083678835,0.4427,0.8924,0.7545,101.58%,70.43%
15,AERGOUSDT,0.963046147,0.746627555,100,0,100,1.349258276,0.595535082,-0.753723195,92.06349206,84.41332088,7.65017118,63.72906206,0.745230284,3.02126479,0.624451118,0.348595359,0.23070267,0,0.357890474,0.632940406,0.365763338,0.066423109,0.1,0.083211555,0.1388,0.197,0.1741,41.93%,25.43%
43,API3USDT,4.819716453,-0.539856457,92,8,84,2.444887398,13.20157264,10.75668524,63.71595331,69.78230412,-6.066350817,66.78811052,0.684785971,2.346306542,0.462994012,0,0.364992447,0.378339586,0.402894859,0.534790427,0.357335222,0.065719595,0.1,0.082859797,4.082,4.445,3.739,8.89%,-8.40%
391,ONGBTC,-0.382933,0.066869244,4,88,-84,0.048870974,-3.416357049,-3.465228023,33.07086614,26.24671916,6.824146982,37.42524314,-0.41915108,2.346306542,0.493577153,0.448541833,0.463829849,0.356605514,0.493577153,0.364992447,0.436853991,0.164707868,0,0.082353934,6.58E-06,6.63E-06,6.61E-06,0.76%,0.46%
500,STORJUSDT,0.468744523,0.213808477,100,0,100,0.69710028,1.642628008,0.945527728,67.38111186,73.06127765,-5.680165793,61.81184192,0.816035752,2.346306542,0.595378922,0.452430623,0.381127016,0.508505787,0.449154738,0,0.397766181,0.064624055,0.1,0.082312028,0.7002,0.8436,0.8072,20.48%,15.28%
279,INJUSDT,0.052044775,-0.200934383,24,0,24,0.458357529,-0.192487231,-0.65084476,62.37942122,56.59163987,5.78778135,50.67401715,0.928554932,2.346306542,0.438859134,0.415214189,0.470797125,0.381127016,0.531526123,0.364992447,0.433752673,0.16210695,0,0.081053475,37.11,45.81,44.38,23.44%,19.59%
93,BLZBTC,2.045457647,1.881726492,100,72,28,2.108617144,-1.173500509,-3.282117652,92.5795053,46.97094621,45.60855909,74.10798265,0.672474901,2.346306542,0.288625929,0,0.256434067,0.5,0.170317374,0.721178958,0.322759388,0.155444922,0,0.077722461,6.32E-06,8.70E-06,8.70E-06,37.66%,37.66%
320,LITUSDT,1.59278697,0.896747135,100,52,48,2.765716709,3.81141966,1.045702951,91.42156863,87.27824888,4.143319748,78.24362376,0.107100676,2.346306542,0.579740571,0.462994012,0.508505787,0,0,0.77521556,0.387742655,0.153912385,0,0.076956192,1.096,1.558,1.543,42.15%,40.78%
285,IOTXUSDT,1.221050988,0.691845711,96,0,96,1.579591302,2.734479293,1.154887991,87.98828125,87.31573526,0.672545994,65.63125122,0.808943122,2.346306542,0.523200062,0.439398072,0.262951459,0.238686176,0.446348738,0.256434067,0.361169763,0.049688769,0.1,0.074844384,0.04996,0.07212,0.0646,44.36%,29.30%
384,OGNUSDT,0.379854424,-0.692341031,28,0,28,0.800531767,2.031662773,1.231131005,45.16129032,67.17869944,-22.01740911,53.41462267,0.728070952,2.346306542,0.578426576,0.516975469,0.312136675,0,0.561995536,0.632940406,0.433745777,0.149522185,0,0.074761093,0.1686,0.2287,0.2287,35.65%,35.65%
250,GTCBTC,-0.055652351,0.873149905,100,76,24,0.519032293,0.001987839,-0.517044453,72.52173913,57.93695786,14.58478127,64.05589391,-0.588251194,2.346306542,0.431118969,0.399644791,0.439048454,0,0.376718885,0.77521556,0.403624443,0.14867595,0,0.074337975,2.84E-05,3.04E-05,2.92E-05,6.86%,2.74%
297,KAVAUSDT,0.298622844,0.467368951,0,0,0,1.069987207,0.132356337,-0.937630871,52.57731959,70.7941543,-18.21683471,50.33887533,-0.156377394,2.346306542,0.535928871,0.346648733,0.579740571,0,0.532362387,0.721178958,0.452643254,0.140324375,0,0.070162187,0.739,1.0308,1.0308,39.49%,39.49%
111,C98BTC,0.993273672,0.969426159,96,76,20,1.712986274,1.54261804,-0.170368234,84.42211055,84.16019491,0.261915639,71.99723705,-0.388006052,2.346306542,0.623781802,0.160788554,0.214001033,0.319856591,0.207859041,0.364992447,0.315213245,0.034855237,0.1,0.067427619,6.40E-06,6.73E-06,6.56E-06,5.16%,2.50%
438,QNTUSDT,1.058471889,0.375799328,96,52,44,1.892234284,-1.292230932,-3.184465216,57.34265734,74.9028749,-17.56021756,50.88370172,0.122664184,2.346306542,0.484683856,0,0.392699939,0.256434067,0.543885952,0.77521556,0.408819896,0.133679869,0,0.066839935,107,134,127,25.23%,18.69%
90,BIFIUSDT,1.698239048,1.420951419,96,0,96,2.057025005,2.080606633,0.023581628,77.29831144,86.53270136,-9.234389915,60.89089063,-0.286952322,2.346306542,0.5130909,0.408193433,0,0.147074488,0.462994012,0.632940406,0.36071554,0.12968063,0,0.064840315,360.2,406.2,405.5,12.77%,12.58%
185,ELFUSDT,0.125672263,0.267541078,100,0,100,0.796540096,1.445867705,0.649327608,83.82492864,90.61933561,-6.794406969,64.3559596,0.873780847,2.346306542,0.414802587,0.450887546,0.322928447,0.534790427,0.376718885,0.197648262,0.382962692,0.12956955,0,0.064784775,0.6284,0.7249,0.6672,15.36%,6.17%
17,AGIXUSDT,3.07048149,0.15886667,96,0,96,2.94845132,5.289970606,2.341519286,85.23897059,83.76619277,1.472777823,82.47156546,0.058418713,2.346306542,0.462994012,0.256434067,0,0.385386034,0,0.632940406,0.289625753,0.128777262,0,0.064388631,0.46187,1.23036,1.18556,166.39%,156.69%
566,VTHOUSDT,8.453541427,-0.64019111,92,0,92,6.243054848,12.69174876,6.448693913,50.95833333,59.02083333,-8.0625,74.78656453,0.800155145,2.346306542,0,0.5,0,0.284655409,0.08124409,0.256434067,0.187055594,0.025161126,0.1,0.062580563,0.004804,0.005823,0.004447,21.21%,-7.43%
251,GTCUSDT,1.42232958,1.163389416,100,52,48,1.991389969,3.512560784,1.521170816,82.67223382,87.35931574,-4.687081924,73.14629765,-0.172177115,2.346306542,0.49237257,0.364992447,0.21623738,0.197648262,0.190374577,0.632940406,0.349094274,0.123278602,0,0.061639301,1.466,2.695,2.353,83.83%,60.50%
